Log Name,File Name,solfndby,Nodes,Active,LPit/n,IntInf,BestBound,BestSolution,Gap,Time
test13184010.run002.23588.log,23588,,793,0,17.2,51,8.090000e+03,8.090000e+03,0.00%,0.65
test13184010.run003.2club200v15p5scn.log,2club200v15p5scn,,225340,46428,67.0,54,-9.699598e+01,-6.600000e+01,32.0%,7200
test13184010.run004.30_70_45_05_100.log,30_70_45_05_100,,95,0,331.7,77,9.000000e+00,9.000000e+00,0.00%,11.35
test13184010.run005.30_70_45_095_100.log,30_70_45_095_100,,1,0,15966,0,3.000000e+00,3.000000e+00,0.00%,14.10
test13184010.run006.30_70_45_095_98.log,30_70_45_095_98,,2,0,5524,0,1.200000e+01,1.200000e+01,0.00%,10.49
test13184010.run007.30n20b8.log,30n20b8,,1,1,12448,91,3.020000e+02,3.020000e+02,0.00%,2.47
test13184010.run008.50v-10.log,50v-10,,298591,0,64.5,121,3.311180e+03,3.311180e+03,0.00%,1022
test13184010.run009.8div-n59k10.log,8div-n59k10,,19837,569,930.8,1525,-7.090000e+02,--,Inf,7200
test13184010.run010.8div-n59k11.log,8div-n59k11,,287,272,14060,3580,-1.421000e+03,--,Inf,7200
test13184010.run011.8div-n59k12.log,8div-n59k12,,7,6,15785,7488,-2.845000e+03,--,Inf,7204
test13184010.run012.a1c1s1.log,a1c1s1,,30022,0,186.4,111,1.150344e+04,1.150344e+04,0.00%,235
test13184010.run013.a2c1s1.log,a2c1s1,,45754,0,132.0,96,1.088914e+04,1.088914e+04,0.00%,255
test13184010.run014.ab51-40-100.log,ab51-40-100,,6,0,3158,27,-1.042031e+10,-1.042031e+10,0.00%,8.49
test13184010.run015.ab67-40-100.log,ab67-40-100,,2,0,3291,211,-1.118625e+10,-1.118625e+10,0.00%,3.21
test13184010.run016.ab69-40-100.log,ab69-40-100,,1,0,5857,0,-1.118628e+10,-1.118628e+10,0.00%,2.42
test13184010.run017.ab71-20-100.log,ab71-20-100,,1,0,11536,234,-1.042031e+10,-1.042031e+10,0.00%,4.43
test13184010.run018.ab72-40-100.log,ab72-40-100,,1,0,9401,0,-1.118662e+10,-1.118662e+10,0.00%,3.81
test13184010.run019.academictimetablebig.log,academictimetablebig,,516,1,3251,7501,4.270000e+02,--,Inf,7200
test13184010.run020.academictimetablesmall.log,academictimetablesmall,,34771,0,351.1,10,0.000000e+00,0.000000e+00,0.00%,1348
test13184010.run021.acc-tight2.log,acc-tight2,,1,1,126.0,387,0.000000e+00,0.000000e+00,0.00%,2.14
test13184010.run022.acc-tight4.log,acc-tight4,,461,0,71.1,148,0.000000e+00,0.000000e+00,0.00%,1.60
test13184010.run023.acc-tight5.log,acc-tight5,,217,0,92.6,158,0.000000e+00,0.000000e+00,0.00%,1.43
test13184010.run024.adult-max5features.log,adult-max5features,,210908,172332,388.3,1661,3.922262e+03,5.679122e+03,30.9%,7200
test13184010.run025.aflow30a.log,aflow30a,,945,0,35.9,24,1.158000e+03,1.158000e+03,0.00%,3.62
test13184010.run026.aflow40b.log,aflow40b,,6153,0,120.7,66,1.168000e+03,1.168000e+03,0.00%,62.57
test13184010.run027.air03.log,air03,,1,0,4.0,0,3.401600e+05,3.401600e+05,0.00%,0.39
test13184010.run028.air04.log,air04,,149,0,390.2,131,5.613700e+04,5.613700e+04,0.00%,12.43
test13184010.run029.air05.log,air05,,451,0,90.2,130,2.637400e+04,2.637400e+04,0.00%,6.49
test13184010.run030.aligninq.log,aligninq,,91,0,104.9,102,2.713000e+03,2.713000e+03,0.00%,2.15
test13184010.run031.allcolor10.log,allcolor10,,2763226,265517,114.5,374,6.000000e+00,3.640000e+02,98.4%,7200
test13184010.run032.amaze22012-03-15i.log,amaze22012-03-15i,,20636,0,76.2,147,0.000000e+00,0.000000e+00,0.00%,30.01
test13184010.run034.amaze22012-07-04i.log,amaze22012-07-04i,,242904,0,24.0,50,0.000000e+00,0.000000e+00,0.00%,3274
test13184010.run035.app1-1.log,app1-1,,1,0,1795,1,-3.000000e+00,-3.000000e+00,0.00%,3.53
test13184010.run036.app1-2.log,app1-2,,122,0,233.3,37,-4.100000e+01,-4.100000e+01,0.00%,115
test13184010.run037.app2-1.log,app2-1,,2,0,0.0,1,1.929425e+04,1.929425e+04,0.00%,0.38
test13184010.run038.app2-2.log,app2-2,,893,0,1.5,1,2.120405e+05,2.120405e+05,0.00%,0.23
test13184010.run039.app3.log,app3,,29,0,307.5,2,5.751714e+06,5.751714e+06,0.00%,2.44
test13184010.run040.arki001.log,arki001,,122355,0,9.1,28,7.580813e+06,7.580813e+06,0.00%,72.90
test13184010.run041.assign1-5-8.log,assign1-5-8,,24898762,0,11.4,52,2.120000e+02,2.120000e+02,0.00%,1905
test13184010.run042.atlanta-ip.log,atlanta-ip,,14756,0,287.6,367,9.000988e+01,9.000988e+01,0.00%,411
test13184010.run043.atm20-100.log,atm20-100,,382885,16226,291.7,235,2.252210e+06,--,Inf,7200
test13184010.run044.australia-abs-cta.log,australia-abs-cta,,13,0,79.4,0,1.069047e+02,1.069047e+02,0.00%,3.02
test13184010.run045.b1c1s1.log,b1c1s1,,185082,0,170.1,277,2.454425e+04,2.454425e+04,0.00%,1219
test13184010.run046.b2c1s1.log,b2c1s1,,1960157,0,103.1,278,2.568791e+04,2.568791e+04,0.00%,5787
test13184010.run047.bab1.log,bab1,,9129206,1786432,15.6,10,-2.206440e+05,-2.187649e+05,0.85%,7200
test13184010.run048.bab2.log,bab2,,85770,28507,251.0,326,-3.579177e+05,-3.570574e+05,0.24%,7200
test13184010.run049.bab5.log,bab5,,4095,0,73.5,51,-1.064118e+05,-1.064118e+05,0.00%,57.84
test13184010.run050.bab6.log,bab6,,1579574,1060253,82.5,249,-2.843363e+05,-2.841761e+05,0.06%,7200
test13184010.run051.b-ball.log,b-ball,,1,0,0.0,15,-1.500000e+00,-1.500000e+00,0.00%,0.01
test13184010.run052.bc1.log,bc1,,1252,0,25.3,11,3.338362e+00,3.338362e+00,0.00%,9.06
test13184010.run053.bc.log,bc,,12385,0,62.9,18,7.000000e+00,7.000000e+00,0.00%,63.66
test13184010.run054.beasleyC1.log,beasleyC1,,1,0,848.0,0,8.500000e+01,8.500000e+01,0.00%,0.18
test13184010.run055.beasleyC2.log,beasleyC2,,1,0,2402,80,1.440000e+02,1.440000e+02,0.00%,0.42
test13184010.run056.beasleyC3.log,beasleyC3,,1,0,8458,10,7.540000e+02,7.540000e+02,0.00%,1.07
test13184010.run057.beavma.log,beavma,,2,0,112.0,2,3.832850e+05,3.832850e+05,0.00%,0.26
test13184010.run058.berlin_5_8_0.log,berlin_5_8_0,,3274926,0,23.6,27,6.200000e+01,6.200000e+01,0.00%,963
test13184010.run059.berlin.log,berlin,,1,0,6254,19,1.044000e+03,1.044000e+03,0.00%,2.13
test13184010.run060.bg512142.log,bg512142,,6948934,1665189,68.4,116,1.697178e+05,1.842028e+05,7.86%,7200
test13184010.run061.biella1.log,biella1,,1847,0,986.2,409,3.065006e+06,3.065006e+06,0.00%,94.13
test13184010.run062.bienst1.log,bienst1,,3505,0,174.3,9,4.675000e+01,4.675000e+01,0.00%,8.19
test13184010.run063.bienst2.log,bienst2,,13040,0,183.2,17,5.460000e+01,5.460000e+01,0.00%,30.13
test13184010.run064.binkar10_1.log,binkar10_1,,3045,0,31.3,54,6.742200e+03,6.742200e+03,0.00%,1.97
test13184010.run065.blend2.log,blend2,,934,0,9.2,7,7.598985e+00,7.598985e+00,0.00%,0.39
test13184010.run066.bley_xl1.log,bley_xl1,,1,0,4564,168,1.900000e+02,1.900000e+02,0.00%,3.23
test13184010.run067.bley_xs2.log,bley_xs2,,15764,0,435.3,454,1.051266e+06,1.051266e+06,0.00%,165
test13184010.run068.blp-ar98.log,blp-ar98,,21136,0,124.5,166,6.205215e+03,6.205215e+03,0.00%,230
test13184010.run069.blp-ic97.log,blp-ic97,,32243,0,118.1,117,4.025024e+03,4.025024e+03,0.00%,242
test13184010.run070.blp-ic98.log,blp-ic98,,12536,0,90.8,79,4.491448e+03,4.491448e+03,0.00%,112
test13184010.run071.blp-ir98.log,blp-ir98,,961,0,43.1,33,2.342315e+03,2.342315e+03,0.00%,6.87
test13184010.run074.bmoipr2.log,bmoipr2,,3487883,496089,18.9,7,-4.641760e+07,-4.640836e+07,0.02%,7200
test13184010.run075.bnatt400.log,bnatt400,,1,1,15677,562,1.000000e+00,1.000000e+00,0.00%,2.10
test13184010.run076.bnatt500.log,bnatt500,,2,1,15916,761,1.000000e+30,--,0.00%,6.23
test13184010.run077.bppc4-08.log,bppc4-08,,12988856,26003,69.1,34,5.200000e+01,5.300000e+01,1.89%,7200
test13184010.run078.bppc6-02.log,bppc6-02,,5275483,76525,44.8,36,1.130000e+02,1.160000e+02,2.59%,7200
test13184010.run079.bppc8-02.log,bppc8-02,,27,0,45.3,5,5.070000e+02,5.070000e+02,0.00%,0.17
test13184010.run080.bppc8-09.log,bppc8-09,,2310846,0,6.0,7,4.720000e+02,4.720000e+02,0.00%,163
test13184010.run081.brasil.log,brasil,,2,0,5164,80,1.365500e+04,1.365500e+04,0.00%,2.96
test13184010.run082.brazil3.log,brazil3,,1982,0,1644,534,2.400000e+01,2.400000e+01,0.00%,290
test13184010.run083.breastcancer-regularized.log,breastcancer-regularized,,1872599,0,35.0,234,3.576784e+01,3.576784e+01,0.00%,413
test13184010.run084.buildingenergy.log,buildingenergy,,79613,0,16.7,80,3.328385e+04,3.328385e+04,0.00%,463
test13184010.run085.cap6000.log,cap6000,,1647,0,1.6,3,-2.451377e+06,-2.451377e+06,0.00%,0.45
test13184010.run086.cbs-cta.log,cbs-cta,,1,0,0.0,6,0.000000e+00,0.000000e+00,0.00%,0.39
test13184010.run092.ci-s4.log,ci-s4,,169892,0,15.2,57,3.336240e+03,3.336240e+03,0.00%,145
test13184010.run093.cmflsp40-24-10-7.log,cmflsp40-24-10-7,,1977915,71848,75.2,91,5.153055e+07,5.166441e+07,0.26%,7200
test13184010.run094.cmflsp50-24-10-4.log,cmflsp50-24-10-4,,651180,0,119.1,402,5.898887e+07,5.898887e+07,0.00%,5282
test13184010.run095.cmflsp50-24-8-8.log,cmflsp50-24-8-8,,102137,0,114.3,489,5.578939e+07,5.578939e+07,0.00%,943
test13184010.run096.CMS750_4.log,CMS750_4,,5218,0,27.8,7,2.520000e+02,2.520000e+02,0.00%,27.19
test13184010.run097.co-100.log,co-100,,1053,0,583.4,0,2.639942e+06,2.639942e+06,0.00%,206
test13184010.run098.cod105.log,cod105,,51,0,1003,195,-1.200000e+01,-1.200000e+01,0.00%,23.84
test13184010.run099.comp07-2idx.log,comp07-2idx,,1,1,2291,876,6.000000e+00,6.000000e+00,0.00%,11.90
test13184010.run100.comp08-2idx.log,comp08-2idx,,214,0,275.1,8,3.700000e+01,3.700000e+01,0.00%,9.77
test13184010.run101.comp16-3idx.log,comp16-3idx,,1,1,3314191,3501,1.096427e+01,1.784000e+03,99.4%,7200
test13184010.run102.comp21-2idx.log,comp21-2idx,,48626,0,1283,718,7.400000e+01,7.400000e+01,0.00%,2958
test13184010.run103.control20-5-10-5.log,control20-5-10-5,,1,0,0.0,0,1.000000e+30,--,0.00%,0.39
test13184010.run104.control30-3-2-3.log,control30-3-2-3,,133968633,72105803,3.1,8,3.286350e-02,6.871408e-01,95.2%,7200
test13184010.run105.control30-5-10-4.log,control30-5-10-4,,1,0,0.0,0,1.000000e+30,--,0.00%,0.89
test13184010.run106.core2536-691.log,core2536-691,,3742,0,578.3,353,6.890000e+02,6.890000e+02,0.00%,88.27
test13184010.run107.cost266-UUE.log,cost266-UUE,,185066,0,94.9,79,2.514894e+07,2.514894e+07,0.00%,495
test13184010.run108.cryptanalysiskb128n5obj14.log,cryptanalysiskb128n5obj14,,1061,0,15385,7704,1.000000e+30,--,0.00%,3807
test13184010.run109.cryptanalysiskb128n5obj16.log,cryptanalysiskb128n5obj16,,127,0,24980,7677,0.000000e+00,0.000000e+00,0.00%,957
test13184010.run110.csched007.log,csched007,,60400,0,221.3,125,3.510000e+02,3.510000e+02,0.00%,279
test13184010.run111.csched008.log,csched008,,198831,0,101.2,26,1.730000e+02,1.730000e+02,0.00%,227
test13184010.run112.csched010.log,csched010,,52785,0,236.2,159,4.080000e+02,4.080000e+02,0.00%,195
test13184010.run113.cvrpsimple2i.log,cvrpsimple2i,,69450,0,68.4,49,3.400000e+01,3.400000e+01,0.00%,52.12
test13184010.run114.cvs08r139-94.log,cvs08r139-94,,716373,0,128.1,1068,-1.160000e+02,-1.160000e+02,0.00%,1398
test13184010.run115.cvs16r106-72.log,cvs16r106-72,,1032700,51479,180.1,585,-8.402252e+01,-8.100000e+01,3.60%,7200
test13184010.run116.cvs16r128-89.log,cvs16r128-89,,185788,23107,407.7,442,-1.054216e+02,-9.600000e+01,8.94%,7200
test13184010.run117.cvs16r70-62.log,cvs16r70-62,,703058,0,149.6,540,-4.200000e+01,-4.200000e+01,0.00%,2916
test13184010.run118.cvs16r89-60.log,cvs16r89-60,,660956,13473,226.0,606,-6.671466e+01,-6.500000e+01,2.57%,7200
test13184010.run119.dale-cta.log,dale-cta,,37437,0,5.0,1,4.963799e-01,4.963799e-01,0.00%,76.54
test13184010.run120.dano3_3.log,dano3_3,,62,0,1030,0,5.763446e+02,5.763446e+02,0.00%,10.48
test13184010.run121.dano3_5.log,dano3_5,,554,0,1202,6,5.769249e+02,5.769249e+02,0.00%,46.31
test13184010.run122.danoint.log,danoint,,570896,0,95.9,27,6.566667e+01,6.566667e+01,0.00%,465
test13184010.run123.dc1c.log,dc1c,,742877,64077,355.3,459,1.763748e+06,1.768910e+06,0.29%,7200
test13184010.run124.dcmulti.log,dcmulti,,49,0,58.9,1,1.881820e+05,1.881820e+05,0.00%,0.33
test13184010.run125.decomp1.log,decomp1,,1,0,0.0,270,-1.200000e+02,-1.200000e+02,0.00%,0.47
test13184010.run126.decomp2.log,decomp2,,1,0,0.0,319,-1.600000e+02,-1.600000e+02,0.00%,0.58
test13184010.run128.dg012142.log,dg012142,,2814349,535230,83.9,18,1.696487e+06,2.310465e+06,26.6%,7200
test13184010.run129.diameterc-mstc-v20a190d5i.log,diameterc-mstc-v20a190d5i,,2678,0,420.3,704,4.140000e+02,4.140000e+02,0.00%,53.41
test13184010.run130.diameterc-msts-v40a100d5i.log,diameterc-msts-v40a100d5i,,558,0,543.4,644,7.290000e+02,7.290000e+02,0.00%,42.99
test13184010.run131.disctom.log,disctom,,1,0,0.0,265,-5.000000e+03,-5.000000e+03,0.00%,0.57
test13184010.run132.dolom1.log,dolom1,,249497,25238,685.0,528,6.570954e+06,6.651880e+06,1.22%,7200
test13184010.run133.drayage-100-12.log,drayage-100-12,,2,0,1566,4,9.494159e+04,9.494159e+04,0.00%,1.07
test13184010.run134.drayage-100-23.log,drayage-100-23,,1,0,0.0,6,1.033339e+05,1.033339e+05,0.00%,0.32
test13184010.run135.drayage-25-23.log,drayage-25-23,,1,0,3470,8,1.012826e+05,1.012826e+05,0.00%,0.81
test13184010.run136.drayage-25-27.log,drayage-25-27,,141,0,61.9,0,1.021835e+05,1.021835e+05,0.00%,1.26
test13184010.run137.drayage-25-32.log,drayage-25-32,,1,0,13725,4,9.139585e+04,9.139585e+04,0.00%,1.37
test13184010.run138.dsbmip.log,dsbmip,,30,0,49.5,6,-3.051982e+02,-3.051982e+02,0.00%,0.47
test13184010.run139.ds.log,ds,,50908,6807,774.0,595,6.962050e+01,2.607900e+02,73.3%,7200
test13184010.run140.dws008-01.log,dws008-01,,549206,0,80.6,90,3.741260e+04,3.741260e+04,0.00%,2104
test13184010.run141.dws008-03.log,dws008-03,,2071617,730472,97.9,61,4.323788e+04,--,Inf,7200
test13184010.run142.eil33-2.log,eil33-2,,3337,0,17.5,18,9.340079e+02,9.340079e+02,0.00%,19.43
test13184010.run143.eilA101-2.log,eilA101-2,,124816,0,39.6,94,8.809201e+02,8.809201e+02,0.00%,3170
test13184010.run144.eilC76-2.log,eilC76-2,,15515,0,37.7,75,7.625148e+02,7.625148e+02,0.00%,128
test13184010.run145.ej.log,ej,,115055772,36028963,0.7,1,9.348920e+03,--,Inf,7200
test13184010.run146.elitserienhandball11i.log,elitserienhandball11i,,28969,465,2811,1047,0.000000e+00,3.000000e+00,100.0%,7200
test13184010.run147.elitserienhandball13i.log,elitserienhandball13i,,11864,422,6952,1169,2.000000e+00,5.000000e+00,60.0%,7200
test13184010.run148.elitserienhandball14i.log,elitserienhandball14i,,21848,70,3155,1351,0.000000e+00,3.000000e+00,100.0%,7200
test13184010.run149.elitserienhandball3i.log,elitserienhandball3i,,20356,1254,3521,743,0.000000e+00,5.000000e+00,100.0%,7200
test13184010.run150.enlight11.log,enlight11,,1,0,0.0,0,1.000000e+30,--,0.00%,0.01
test13184010.run151.enlight4.log,enlight4,,1,0,0.0,0,1.000000e+30,--,0.00%,0.00
test13184010.run152.enlight8.log,enlight8,,1,0,0.0,0,2.700000e+01,2.700000e+01,0.00%,0.01
test13184010.run153.enlight9.log,enlight9,,1,0,0.0,0,1.000000e+30,--,0.00%,0.01
test13184010.run154.enlight_hard.log,enlight_hard,,1,0,0.0,0,3.700000e+01,3.700000e+01,0.00%,0.01
test13184010.run155.ex10.log,ex10,,1,0,0.0,0,1.000000e+02,1.000000e+02,0.00%,5.14
test13184010.run157.exp-1-500-5-5.log,exp-1-500-5-5,,1,0,4687,5,6.588700e+04,6.588700e+04,0.00%,0.72
test13184010.run158.f2gap201600.log,f2gap201600,,1,0,683.0,20,7.645300e+04,7.645300e+04,0.00%,0.59
test13184010.run159.f2gap401600.log,f2gap401600,,1,0,1049,40,8.230700e+04,8.230700e+04,0.00%,0.56
test13184010.run160.f2gap40400.log,f2gap40400,,1,0,670.0,22,2.077200e+04,2.077200e+04,0.00%,0.09
test13184010.run161.f2gap801600.log,f2gap801600,,1,0,2651,25,8.667900e+04,8.667900e+04,0.00%,0.81
test13184010.run162.fast0507.log,fast0507,,1802,0,225.9,218,1.740000e+02,1.740000e+02,0.00%,56.56
test13184010.run163.fastxgemm-n2r6s0t2.log,fastxgemm-n2r6s0t2,,117112,0,32.0,32,2.300000e+02,2.300000e+02,0.00%,24.97
test13184010.run164.fastxgemm-n2r7s4t1.log,fastxgemm-n2r7s4t1,,82430,0,37.2,30,4.200000e+01,4.200000e+01,0.00%,21.10
test13184010.run165.fhnw-binpack4-18.log,fhnw-binpack4-18,,10696,0,26.4,57,1.000000e+30,--,0.00%,1.81
test13184010.run166.fhnw-binpack4-48.log,fhnw-binpack4-48,,1,0,0.0,0,0.000000e+00,0.000000e+00,0.00%,0.25
test13184010.run167.fhnw-binpack4-4.log,fhnw-binpack4-4,,4864,0,25.4,42,1.000000e+30,--,0.00%,1.18
test13184010.run168.fhnw-sq2.log,fhnw-sq2,,88822473,778179,11.3,43,0.000000e+00,--,Inf,7200
test13184010.run169.fhnw-sq3.log,fhnw-sq3,,41959225,70840,11.1,45,0.000000e+00,--,Inf,7200
test13184010.run170.fiball.log,fiball,,1,0,0.0,110,1.380000e+02,1.380000e+02,0.00%,11.46
test13184010.run171.fiber.log,fiber,,4,0,319.5,0,4.059352e+05,4.059352e+05,0.00%,0.48
test13184010.run172.fillomino7x7-0i.log,fillomino7x7-0i,,8528,0,220.8,231,0.000000e+00,0.000000e+00,0.00%,65.41
test13184010.run173.fjspeasy01i.log,fjspeasy01i,,110,0,155.3,124,2.530000e+02,2.530000e+02,0.00%,3.85
test13184010.run176.g200x740.log,g200x740,,7640,0,16.2,12,4.431600e+04,4.431600e+04,0.00%,8.13
test13184010.run178.gasprod1-2.log,gasprod1-2,,329,0,105.5,20,9.830410e+02,9.830410e+02,0.00%,6.77
test13184010.run179.gasprod1-3.log,gasprod1-3,,801,0,115.8,229,2.310110e+03,2.310110e+03,0.00%,10.43
test13184010.run180.gasprod2-1.log,gasprod2-1,,5196,0,151.8,2,1.628548e+06,1.628548e+06,0.00%,111
test13184010.run181.gasprod2-2.log,gasprod2-2,,1002,0,38.1,2,1.375632e+06,1.375632e+06,0.00%,27.99
test13184010.run182.gen-ip002.log,gen-ip002,,3746155,0,3.6,16,-4.783733e+03,-4.783733e+03,0.00%,110
test13184010.run183.gen-ip016.log,gen-ip016,,351786584,107173235,2.8,6,-9.489080e+03,-9.470497e+03,0.20%,7200
test13184010.run184.gen-ip021.log,gen-ip021,,1746347,0,3.5,14,2.361454e+03,2.361454e+03,0.00%,54.99
test13184010.run185.gen-ip036.log,gen-ip036,,1572631,0,3.5,13,-4.606680e+03,-4.606680e+03,0.00%,53.36
test13184010.run186.gen-ip054.log,gen-ip054,,1924836,0,3.0,15,6.840966e+03,6.840966e+03,0.00%,48.77
test13184010.run187.gen.log,gen,,1,0,26.0,8,1.123134e+05,1.123134e+05,0.00%,0.06
test13184010.run188.ger50-17-ptp-pop-6t.log,ger50-17-ptp-pop-6t,,1835068,1535385,277.1,173,7.628393e+03,9.099117e+03,16.2%,7200
test13184010.run189.ger50_17_trans.log,ger50_17_trans,,164477,126690,893.1,120,7.264835e+03,7.518578e+03,3.37%,7200
test13184010.run190.germanrr.log,germanrr,,689715,61894,167.6,201,4.700040e+07,4.709587e+07,0.20%,7200
test13184010.run191.germany50-UUM.log,germany50-UUM,,2303700,594401,184.3,17,6.200726e+05,6.317800e+05,1.85%,7200
test13184010.run192.gfd-schedulen180f7d50m30k18-16i.log,gfd-schedulen180f7d50m30k18-16i,,9819,4545,988.0,1074,3.802222e+01,--,Inf,7200
test13184010.run193.gfd-schedulen180f7d50m30k18.log,gfd-schedulen180f7d50m30k18,,0,1,--,0,1.000000e+00,--,Inf,11.22
test13184010.run194.gfd-schedulen25f5d20m10k3i.log,gfd-schedulen25f5d20m10k3i,,53,0,101.0,18,5.000000e+00,5.000000e+00,0.00%,2.21
test13184010.run195.gfd-schedulen55f2d50m30k3i.log,gfd-schedulen55f2d50m30k3i,,351,0,155.8,14,6.000000e+00,6.000000e+00,0.00%,22.00
test13184010.run196.ghoulomb4-9-10i.log,ghoulomb4-9-10i,,385669,0,23.7,34,4.400000e+01,4.400000e+01,0.00%,791
test13184010.run197.glass4.log,glass4,,95635,0,21.7,17,1.200013e+09,1.200013e+09,0.00%,23.59
test13184010.run198.glass-sc.log,glass-sc,,249159,0,78.0,75,2.300000e+01,2.300000e+01,0.00%,657
test13184010.run199.gmu-35-40.log,gmu-35-40,,194211,0,7.5,11,-2.406733e+06,-2.406733e+06,0.00%,24.49
test13184010.run200.gmu-35-50.log,gmu-35-50,,35141933,0,4.4,12,-2.607958e+06,-2.607958e+06,0.00%,2346
test13184010.run201.gmut-75-50.log,gmut-75-50,,1240411,877949,31.9,25,-1.418231e+07,-1.415123e+07,0.22%,7200
test13184010.run202.gr4x6.log,gr4x6,,1,0,40.0,0,2.023500e+02,2.023500e+02,0.00%,0.06
test13184010.run203.graph20-20-1rand.log,graph20-20-1rand,,15095,0,150.4,191,-9.000000e+00,-9.000000e+00,0.00%,49.23
test13184010.run204.graph20-80-1rand.log,graph20-80-1rand,,413,101,16736,567,-4.687514e+01,-6.000000e+00,87.2%,7200
test13184010.run205.graphdraw-domain.log,graphdraw-domain,,228338,0,27.3,46,1.968600e+04,1.968600e+04,0.00%,76.93
test13184010.run206.graphdraw-gemcutter.log,graphdraw-gemcutter,,62884,0,18.5,35,7.118500e+03,7.118500e+03,0.00%,15.47
test13184010.run207.gsvm2rl3.log,gsvm2rl3,,32628080,0,4.2,20,3.365275e-01,3.365275e-01,0.00%,1619
test13184010.run208.gsvm2rl5.log,gsvm2rl5,,67530009,48292943,12.7,37,3.066609e+00,5.423054e+00,43.5%,7200
test13184010.run209.gt2.log,gt2,,1,0,134.0,8,2.116600e+04,2.116600e+04,0.00%,0.03
test13184010.run210.gus-sch.log,gus-sch,,22,0,133.6,0,-1.167000e+03,-1.167000e+03,0.00%,0.89
test13184010.run211.h50x2450.log,h50x2450,,1,0,1618,0,3.290688e+04,3.290688e+04,0.00%,2.77
test13184010.run212.h80x6320d.log,h80x6320d,,3,0,1823,8,6.382099e+03,6.382099e+03,0.00%,8.71
test13184010.run214.hanoi5.log,hanoi5,,1,1,10095,1569,1.931000e+03,1.931000e+03,0.00%,1.46
test13184010.run215.haprp.log,haprp,,1,0,113.0,0,3.673281e+06,3.673281e+06,0.00%,0.08
test13184010.run216.hawaiiv10-130.log,hawaiiv10-130,,5630,833,254.1,371,5.242328e+07,5.243115e+07,0.02%,7200
test13184010.run217.hgms-det.log,hgms-det,,8684680,1067324,34.4,76,-4.740089e+04,-4.731409e+04,0.18%,7200
test13184010.run218.highschool1-aigio.log,highschool1-aigio,,7525,1862,2071,2514,9.059420e-12,1.283400e+04,100.0%,7200
test13184010.run219.hypothyroid-k1.log,hypothyroid-k1,,1,1,0.0,2416,-2.851000e+03,-2.851000e+03,0.00%,1.87
test13184010.run220.ic97_potential.log,ic97_potential,,3245149,0,19.0,182,3.942000e+03,3.942000e+03,0.00%,1876
test13184010.run221.ic97_tension.log,ic97_tension,,8740,0,23.5,16,3.942000e+03,3.942000e+03,0.00%,4.50
test13184010.run222.icir97_potential.log,icir97_potential,,5210367,347223,53.4,215,6.302463e+03,6.325000e+03,0.36%,7200
test13184010.run223.icir97_tension.log,icir97_tension,,1782667,0,14.0,341,6.375000e+03,6.375000e+03,0.00%,1033
test13184010.run224.iis-glass-cov.log,iis-glass-cov,,32758,0,83.5,81,2.100000e+01,2.100000e+01,0.00%,100
test13184010.run225.iis-hc-cov.log,iis-hc-cov,,72530,0,78.7,70,1.700000e+01,1.700000e+01,0.00%,373
test13184010.run226.in.log,in,,1,1,171694,196,5.800000e+01,6.700000e+01,13.4%,7200
test13184010.run227.irish-electricity.log,irish-electricity,,1114805,674675,21.5,23,3.722730e+06,3.723983e+06,0.03%,7200
test13184010.run228.irp.log,irp,,30,0,73.9,26,1.215949e+04,1.215949e+04,0.00%,3.44
test13184010.run229.istanbul-no-cutoff.log,istanbul-no-cutoff,,1333,0,593.4,6,2.040817e+02,2.040817e+02,0.00%,36.92
